instance,timestamp,model_id,alert_id,timestamp_relative,ext_asn_derivation,service_name,time_elapsed,ip_maneuver,attack_stage
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,dcabbc50b49221855c149f4ba40994cac499413be9178c3cb5cf3ddd66fea3bc,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,b727c49753e74b86268c27efd9986308bc99047c0019ca496eef0965bf18df17,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,de39d8f556e2f74813003fefe3086ce4c0f10963fda89266d31f2b038e796ade,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,4d0bca44391efcba530f5ec7b8467a87d321a3124847faa2d40c364254e7db25,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,fb98359766e2e2caf8c452cf37610349b07aa4c2b92d26b3a3fa8be91262ca2e,2020-08-07 16:20:04.281,0,wsman,over 3 mins,UNDETERMINED_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,d296f568e77ae1b91e26a04b6a6f0616a1d7b75d45fbd44b2e831f0e0b52c231,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,06d8ff2fb357656e1cca51e8d47d718d37073d8cd60369b9ea76b34c714caeac,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,3092389995cb798251fc417b37c0138bd0a1c69d6b812e3a8be9f362422d6217,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,d46b7a876c60fef88902e89e8cae31e87f885d75026037c4f4a0b823d8e7e85a,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,48dbdeec08072f16324e567c47c70cf6ea61cc6f45b26c06783d3f5fdbc57844,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,7255e6668fca7845361a7aa7af5ab3a85b8e1685b9a37fcf63c00b1ac8b36653,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,07ce8ac241c38260ecfe1cc565eee5dbb0289dbaa594fb06bbf252ede645592f,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,b81264de1b4f52ce84e3029f72b01a295f99078fbdee86a53a9c86819c7f1224,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5ec80d984529f97958f68e422de8ca37e49c13df2f4dd0c68c581286949771b9,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,403236942e21b07bb45be2544e47752696d7b7894fbfd2d661182f180b4d6bfa,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,3275f1326dd75c8e8fd87af5d8dafb3953aae331123c1b688f3c1b9a301ca33a,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,546aaf6a94a79c238e34006f862f7e04ff13d65fc2ef1d0e78e4cc281b48b59e,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,f2f1ec2f276064cf63dfd56fb8b10f62dbba5169f08a0deddcf05eee95dde09d,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,1f0d888879f412b3e694813568b697d3e206ce976782dbc680e2f9e37cf8231b,2020-08-07 16:20:04.281,0,wsman,10 ms,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,f86b453db6cd6401f6d808f77fe1fb15f67633f763a5348de680ededc0c29174,2020-08-07 16:20:04.281,0,wsman,10 ms,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,ca8a165f2723187b7323dabd2ddcc9874b3687eba5524ec3f320eb18edf5b446,2020-08-07 16:20:04.281,0,wsman,over 3 mins,INTERNAL_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,448d17cec9d3c7fa6b9068cb054c8c38c5ae32d3137bd6c1f9d0bdcc3a46a5b7,2020-08-07 16:20:04.281,0,wsman,over 3 mins,UNDETERMINED_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,8bcb672c550d19cf35c7b96000af3a73d723f06124353e449c884446a7debf0c,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,96dfb2fa061f93300cfd0aaefffcef5d88015acd0df0b890c520d02b7e3c17b3,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5b581b6171804831aaa0772ab0d1ce0aa0eb5b2c2f07a9067b881338addb9741,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,dfefe56f07e1283c147fdf4fc9a230d81c5b1c8d8f38dcc857c2f81eece94a8b,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,3fdd4892d9009b59cc3fe7082400d3a22403bdad8b0e65459b8c7c427767a61d,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,adb0b3a0d4defe527df98c840ec01c5dd92ba1299b1cd2149cba714dfeee962b,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,48649cfcdcb74567ba6c8fde836dbef30c6a17af9d9020c7465a755c590c043b,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,531578746367806034614b38915d6989a5113c00f902b549081603b46661d360,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,655f51e0164de185517a572218c86af4c340dad221a0c7a2c6adab722f117e12,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,16e3f31c4097a25ca0bb4d6c5d533156b45225a04d3e00afa691abcdec9b31bb,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,254db4f86832c08845bb624d454d7afb5e9edac206a4bf8316fcfcfaba4cf5a7,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5ebbf1b13c96db497cf016c9a5d47bd7207e9399b48b5afb6f13eab9f424df23,2020-08-07 16:20:04.281,0,wsman,1 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,6cc777c5a1cfa94c4b2f2544007d101762702113fe16bab1f37e86604c477f0f,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,02a50bab4bc238164a5b96785fdb051c0075a9baa288d37bcae8f161c1461250,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,a2f0c54936553cde9e5d64263d7d64db4422e950144b98f7715e7d7842b4a6cb,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,2e3337c9d46cda752f5d7497f3c77e6a0455a9a4ed1f730dcbd7421ed2f2547c,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,f8cfc5be6f4a7e64d6a9635d6d9607eb41f7cede0baaa59b82619b90c353f927,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,8cd761613799cd470e1b83ea6bf66a39f889aa9ce18fb507c56749d76be3654c,2020-08-07 16:20:04.281,0,wsman,over 3 mins,UNDETERMINED_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,037b0d96c67f5ceeee10971411cdcc03efb05da250e358ceb4cf6a2a7f88bdfe,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,3f9c2c56b62f8b770fbc8ddfb420968eb9a8651ba4b8cebdf4972cf9f4214b70,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,da1c01fdec7e4a8ad908f7f0608628cbf4ea2a0ea485e8f3e02cec4770d77d60,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,f164a4cc491d41ef6effca4d49127df181e99398f778464e04f3f6ed415eaf83,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,78c5b26aee570b21a386c5f739ea5bf506e697e7ff639cc3fd8d25cf20ceeb85,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,a87d00eeb871b47f7e6ce2d34dd020f668c574e9fc160a80987c84177a29350f,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,61bea768afe4623747a2dd4f1eda063cf659151c447aab5704aeb1804a075864,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,fb449520874e860bd48ecb466f9afa82aa0a506c6ec7cee322423d5b4df81b16,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,35b49dcd6ffa82c0f28646ac472af256bea59d0bbb8cc1505c5e769fa2d7a31a,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,866afedc05df96f7a622009f553957fc6e46addb8dcf7a07020a670c5067768d,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,9396e4bff8ba00254b3e86afb198d3c4d832c29d84d5446eab713caf1213da6f,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,35252658027d5d616e0126488b9184a153839b58c653858437d43c3e99c9adb9,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,baaba2709d90c1d63917395cfdb20b1deafae648d3216939aabae9fbb8b74ec4,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,505dd2e1a13559ab35e7ebe7e1675be38f750ac3a8e793e22ec386c93fd60a5e,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,e9ca29c57ea30fb66638c427bd2d8b1debdcfad5b4bb1246b56e53b789f23d52,2020-08-07 16:20:04.281,0,wsman,1 sec,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5f95999db973b33b55559a6087afede8e07f82c51e3814a836da2682f9d0c1ad,2020-08-07 16:20:04.281,0,wsman,100 ms,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,e537f781072a853625ce2b49e732f3ee64f67f4636ce18d6bcaadb979d0a67fa,2020-08-07 16:20:04.281,0,wsman,100 ms,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,a0a1a115007d3f6a24bd81ec363928c3281892a21a533d050e3ea74487ab6d98,2020-08-07 16:20:04.281,0,wsman,1 sec,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,0c243703ecdd7e6c2897a3077ead676639ab5965083ce49a7e31835868022c0d,2020-08-07 16:20:04.281,0,wsman,10 ms,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,25eb06e3708ed128c8ce73ebf196dbba9daf5286a91d8606a798debd6e3379ec,2020-08-07 16:20:04.281,0,wsman,100 ms,INTERNAL_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,c30b1851be81cad43ea333bae03a887cff1030845ecf44f409ec08b5fdc90735,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,8f46d6ab6402c2e539df05943622afc3e12a497e9b2a66620e9fdd4029189463,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,b815797a1d5afd6adf39e4bd212829e8981b2b49a40ffebb6b1e9cf551672928,2020-08-07 16:20:04.281,0,wsman,over 3 mins,UNDETERMINED_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,2a71b3938cad15b2ac7187237402334a89f284e35ea672608763b4a71aab5bf8,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,4f67bd0c6e7571836fa6b41f65b96bda697852ab17a35269559ab0011ce23bc3,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,c46bf7210396cccaf59b07931d7e467ce73f48c7c5b36cd8fb2daeb41d107713,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,cac2d12ee6cd245249c3f326863a9ba4e762312b675c933a1d1885b02150914e,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,ac55b2f71d369019e787ba9402c281d18e1946bc0395b13fd6f78439e58f78b6,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,befbbd28ed70f812b8d998deca6a8c97585fb184cbc40f18b8ab3cca09b8d4bd,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,f9ee94ddb5ec476ef634d44e70ccac6af00d171828b91afdbe68bbb276037d6c,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5c41a1576861c1e6638157e986408296f17ada1e7cb6580443e701662d95ec49,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,11ef2ac41c395a86c125fc3d73fc0a7ec1fa7cbfd7f82dfbdb9d6bcf2483ee3b,2020-08-07 16:20:04.281,0,wsman,over 3 mins,UNDETERMINED_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,fc4c708bd135593596c4c3e738796de90144a8d8ed90a21deaa9286f8262ce33,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,b30bcce5fa80411667603db2d3d4827dd9948ab0be7c15fda2e8e4bea5cd90a8,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,f84ad96dd743316a4450ddc674ebda96aea90dba1b075108eabe3a78216d04ca,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5734213cbe9e30f1053539db54746807f65fe76401bef0ccd1c975883cac1df7,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,b120a4ec7a315272990e4157831f607a6515802d4d7ef5a5ab37c44cd6a5da81,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,1e22be7c96069fc2f084a5ce0d090ff1bede1e2684586a2be62f85c44c0b863d,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,5597d9416346c81b74d92efdd34689b64919cc12b814bbf39a11cfed6cd89abb,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,3662420d2682c73631b21728b6581f21951352d64f2b58d48110fa97dc6fa6d8,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,d56d04f753cdb7a08c5512b7873c48a8040e6baa8090fc10e98e831e41215ca4,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,ec9350adfaf8218acd1ed6bfe334d2b69bb947e0f301ce6af28b397ac2c525dc,2020-08-07 16:20:04.281,0,wsman,over 3 mins,UNDETERMINED_NEW_SRC_NEW_DST,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,4846c16913f2a598a51941b7ba3963ae96d1f738a3ed70d504fa56419eb9b022,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,ad0b30f558bd09da1d09945717a937f247edaf3c290058e4269bbce1fcdb8b44,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,e62a587562feb83c60277ec55ac86654261a404c3f8729eceac57698d865eb32,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,d13f1274537fba3b361513f3ca74ec9cae5ebc7a8ed466e6024622886e9b7a30,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,90d6f70b8571aa1d433fa96a6030edc2a19eee6ff0f9d4b307c78fc69919f20f,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,ca6a719a05a318af9416f074667faa4fb7a58e9249587cb58a29b3fc0cc019d0,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,451e25f96182e841a2e3e46b0f89ad8734b51b5a39f37f9433eab962ffd5ae86,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,24af1d2b01e4cbd98aff667566330808e47fde79e39cd7a52eb29a68e3858657,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,6a8229c5ba6f0557d2b535e803e8d1b4d8dd43a824c6550f46707abcd570eab6,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,61f520dd53176518fe544c7ad6c24ce26e442e98cbf029583a173be039ba9154,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,873fb4aae8067a7819fd5176a09961bfc015638596ea18a824d3f926dcbc94fc,2020-08-07 16:20:04.281,0,wsman,100 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,7b18d675cd4b8842cae30d55fdd9f700111f5a948d82fd62b9fcf515bfbbbde9,2020-08-07 16:20:04.281,0,wsman,10 ms,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
fa0d2a31-647c-4424-8351-d2662b62ccbe,2021-03-09 05:07:17.16,1,24852948c13ed8ef2944188f42f1dd8ab2932c6d9d6b97558806788d8ac1ea0a,2020-08-07 16:20:04.281,0,wsman,1 sec,UNDETERMINED_NO_CHANGE,COMMAND_AND_CONTROL
